BTS ASCII format

Type:         	Torque 3D tracks
Measure unit: 	N*m

Tracks:       	2
Frequency:    	200 Hz
Frames:       	1001
Start time:   	0.000

 Frame	 Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   714	3.570	  0.022229	  1.527961	  0.012034	       NaN	       NaN	       NaN	
   715	3.575	  0.021949	  1.508707	  0.011883	       NaN	       NaN	       NaN	
   716	3.580	  0.028493	  1.958547	  0.015426	       NaN	       NaN	       NaN	
   717	3.585	  0.028713	  1.973638	  0.015544	       NaN	       NaN	       NaN	
   718	3.590	  0.026202	  1.801051	  0.014185	       NaN	       NaN	       NaN	
   719	3.595	  0.030519	  2.097826	  0.016522	       NaN	       NaN	       NaN	
   720	3.600	  0.031677	  2.177405	  0.017149	       NaN	       NaN	       NaN	
   721	3.605	  0.027436	  1.885898	  0.014853	       NaN	       NaN	       NaN	
   722	3.610	  0.031517	  2.166414	  0.017063	       NaN	       NaN	       NaN	
   723	3.615	  0.036944	  2.539423	  0.020000	       NaN	       NaN	       NaN	
   724	3.620	  0.034320	  2.359080	  0.018580	       NaN	       NaN	       NaN	
   725	3.625	  0.033605	  2.309946	  0.018193	       NaN	       NaN	       NaN	
   726	3.630	  0.033770	  2.321275	  0.018282	       NaN	       NaN	       NaN	
   727	3.635	  0.031271	  2.149528	  0.016930	       NaN	       NaN	       NaN	
   728	3.640	  0.028713	  1.973644	  0.015544	       NaN	       NaN	       NaN	
   729	3.645	  0.027725	  1.905746	  0.015010	       NaN	       NaN	       NaN	
   730	3.650	  0.023413	  1.609337	  0.012675	       NaN	       NaN	       NaN	
   731	3.655	  0.025773	  1.771571	  0.013953	  0.004166	  0.286369	  0.002255	
   732	3.660	  0.022825	  1.568920	  0.012357	  0.015526	  1.067201	  0.008405	
   733	3.665	  0.013203	  0.907515	  0.007148	  0.012359	  0.849522	  0.006691	
   734	3.670	  0.020408	  1.402790	  0.011048	  0.020879	  1.435203	  0.011304	
   735	3.675	  0.015982	  1.098595	  0.008653	  0.021277	  1.462498	  0.011519	
   736	3.680	  0.018130	  1.246225	  0.009815	  0.020076	  1.380005	  0.010869	
   737	3.685	  0.018212	  1.251819	  0.009859	  0.012649	  0.869488	  0.006848	
   738	3.690	  0.021687	  1.490706	  0.011741	  0.003462	  0.237972	  0.001874	
   739	3.695	  0.029494	  2.027351	  0.015967	 -0.007140	 -0.490816	 -0.003866	
   740	3.700	  0.030573	  2.101515	  0.016552	 -0.014658	 -1.007551	 -0.007935	
   741	3.705	  0.035806	  2.461206	  0.019384	 -0.019137	 -1.315450	 -0.010360	
   742	3.710	  0.037039	  2.545949	  0.020052	 -0.023137	 -1.590413	 -0.012526	
   743	3.715	  0.043533	  2.992374	  0.023568	 -0.027412	 -1.884257	 -0.014840	
   744	3.720	  0.030023	  2.063694	  0.016254	 -0.038126	 -2.620677	 -0.020640	
   745	3.725	  0.028513	  1.959910	  0.015436	 -0.043312	 -2.977195	 -0.023448	
   746	3.730	  0.028513	  1.959910	  0.015436	 -0.050597	 -3.477953	 -0.027392	
   747	3.735	  0.028513	  1.959910	  0.015436	 -0.050597	 -3.477953	 -0.027392	
   748	3.740	  0.026675	  1.833602	  0.014441	 -0.050597	 -3.477953	 -0.027392	
   749	3.745	  0.018343	  1.260851	  0.009930	 -0.049687	 -3.415361	 -0.026899	
   750	3.750	  0.004792	  0.329405	  0.002594	 -0.052807	 -3.629851	 -0.028589	
   751	3.755	 -0.001281	 -0.088021	 -0.000693	 -0.056033	 -3.851557	 -0.030335	
   752	3.760	       NaN	       NaN	       NaN	 -0.055563	 -3.819253	 -0.030080	
   753	3.765	       NaN	       NaN	       NaN	 -0.050287	 -3.456625	 -0.027224	
   754	3.770	       NaN	       NaN	       NaN	 -0.050200	 -3.450603	 -0.027177	
   755	3.775	       NaN	       NaN	       NaN	 -0.052936	 -3.638693	 -0.028658	
   756	3.780	       NaN	       NaN	       NaN	 -0.048387	 -3.326025	 -0.026196	
   757	3.785	       NaN	       NaN	       NaN	 -0.054710	 -3.760648	 -0.029619	
   758	3.790	       NaN	       NaN	       NaN	 -0.049115	 -3.376065	 -0.026590	
   759	3.795	       NaN	       NaN	       NaN	 -0.048685	 -3.346511	 -0.026357	
   760	3.800	       NaN	       NaN	       NaN	 -0.044952	 -3.089889	 -0.024336	
   761	3.805	       NaN	       NaN	       NaN	 -0.048806	 -3.354819	 -0.026423	
   762	3.810	       NaN	       NaN	       NaN	 -0.042811	 -2.942695	 -0.023177	
   763	3.815	       NaN	       NaN	       NaN	 -0.042285	 -2.906591	 -0.022892	
   764	3.820	       NaN	       NaN	       NaN	 -0.044530	 -3.060864	 -0.024107	
   765	3.825	       NaN	       NaN	       NaN	 -0.039971	 -2.747500	 -0.021639	
   766	3.830	       NaN	       NaN	       NaN	 -0.040900	 -2.811400	 -0.022143	
   767	3.835	       NaN	       NaN	       NaN	 -0.040017	 -2.750652	 -0.021664	
   768	3.840	       NaN	       NaN	       NaN	 -0.040801	 -2.804552	 -0.022089	
   769	3.845	       NaN	       NaN	       NaN	 -0.043519	 -2.991385	 -0.023560	
   770	3.850	       NaN	       NaN	       NaN	 -0.040682	 -2.796366	 -0.022024	
   771	3.855	       NaN	       NaN	       NaN	 -0.043347	 -2.979588	 -0.023467	
   772	3.860	       NaN	       NaN	       NaN	 -0.043446	 -2.986358	 -0.023521	
   773	3.865	       NaN	       NaN	       NaN	 -0.042084	 -2.892771	 -0.022783	
   774	3.870	       NaN	       NaN	       NaN	 -0.040566	 -2.788382	 -0.021961	
   775	3.875	       NaN	       NaN	       NaN	 -0.038655	 -2.657053	 -0.020927	
   776	3.880	       NaN	       NaN	       NaN	 -0.043819	 -3.012042	 -0.023723	
   777	3.885	       NaN	       NaN	       NaN	 -0.040835	 -2.806882	 -0.022107	
   778	3.890	       NaN	       NaN	       NaN	 -0.040985	 -2.817224	 -0.022188	
   779	3.895	       NaN	       NaN	       NaN	 -0.042080	 -2.892510	 -0.022781	
   780	3.900	       NaN	       NaN	       NaN	 -0.041327	 -2.840749	 -0.022374	
   781	3.905	       NaN	       NaN	       NaN	 -0.041327	 -2.840749	 -0.022374	
   782	3.910	       NaN	       NaN	       NaN	 -0.041327	 -2.840749	 -0.022374	
   783	3.915	       NaN	       NaN	       NaN	 -0.035197	 -2.419333	 -0.019055	
   784	3.920	       NaN	       NaN	       NaN	 -0.035922	 -2.469188	 -0.019447	
   785	3.925	       NaN	       NaN	       NaN	 -0.038349	 -2.636002	 -0.020761	
   786	3.930	       NaN	       NaN	       NaN	 -0.038631	 -2.655396	 -0.020914	
   787	3.935	       NaN	       NaN	       NaN	 -0.036107	 -2.481897	 -0.019547	
   788	3.940	       NaN	       NaN	       NaN	 -0.033738	 -2.319100	 -0.018265	
   789	3.945	       NaN	       NaN	       NaN	 -0.036448	 -2.505373	 -0.019732	
   790	3.950	       NaN	       NaN	       NaN	 -0.038302	 -2.632761	 -0.020736	
   791	3.955	       NaN	       NaN	       NaN	 -0.036892	 -2.535895	 -0.019973	
   792	3.960	       NaN	       NaN	       NaN	 -0.035499	 -2.440090	 -0.019218	
   793	3.965	       NaN	       NaN	       NaN	 -0.036104	 -2.481695	 -0.019546	
   794	3.970	       NaN	       NaN	       NaN	 -0.036949	 -2.539756	 -0.020003	
   795	3.975	       NaN	       NaN	       NaN	 -0.037350	 -2.567379	 -0.020221	
   796	3.980	       NaN	       NaN	       NaN	 -0.033887	 -2.329288	 -0.018345	
   797	3.985	       NaN	       NaN	       NaN	 -0.035596	 -2.446767	 -0.019271	
   798	3.990	       NaN	       NaN	       NaN	 -0.033537	 -2.305223	 -0.018156	
   799	3.995	       NaN	       NaN	       NaN	 -0.033383	 -2.294636	 -0.018073	
   800	4.000	       NaN	       NaN	       NaN	 -0.031990	 -2.198887	 -0.017318	
   801	4.005	       NaN	       NaN	       NaN	 -0.028789	 -1.978865	 -0.015586	
   802	4.010	       NaN	       NaN	       NaN	 -0.031563	 -2.169574	 -0.017088	
   803	4.015	       NaN	       NaN	       NaN	 -0.027424	 -1.885075	 -0.014847	
   804	4.020	       NaN	       NaN	       NaN	 -0.031416	 -2.159482	 -0.017008	
   805	4.025	       NaN	       NaN	       NaN	 -0.025829	 -1.775421	 -0.013983	
   806	4.030	       NaN	       NaN	       NaN	 -0.022950	 -1.577497	 -0.012424	
   807	4.035	       NaN	       NaN	       NaN	 -0.023702	 -1.629199	 -0.012832	
   808	4.040	       NaN	       NaN	       NaN	 -0.023581	 -1.620920	 -0.012766	
   809	4.045	       NaN	       NaN	       NaN	 -0.023113	 -1.588740	 -0.012513	
   810	4.050	       NaN	       NaN	       NaN	 -0.021481	 -1.476535	 -0.011629	
   811	4.055	       NaN	       NaN	       NaN	 -0.019535	 -1.342815	 -0.010576	
   812	4.060	       NaN	       NaN	       NaN	 -0.021414	 -1.471970	 -0.011593	
   813	4.065	       NaN	       NaN	       NaN	 -0.019501	 -1.340477	 -0.010558	
   814	4.070	       NaN	       NaN	       NaN	 -0.016158	 -1.110643	 -0.008747	
   815	4.075	       NaN	       NaN	       NaN	 -0.016158	 -1.110643	 -0.008747	
   816	4.080	       NaN	       NaN	       NaN	 -0.016158	 -1.110643	 -0.008747	
   817	4.085	       NaN	       NaN	       NaN	 -0.012517	 -0.860399	 -0.006777	
   818	4.090	       NaN	       NaN	       NaN	 -0.018175	 -1.249289	 -0.009839	
   819	4.095	       NaN	       NaN	       NaN	 -0.012290	 -0.844813	 -0.006654	
   820	4.100	       NaN	       NaN	       NaN	 -0.013106	 -0.900897	 -0.007095	
   821	4.105	       NaN	       NaN	       NaN	 -0.010680	 -0.734118	 -0.005782	
   822	4.110	       NaN	       NaN	       NaN	 -0.010668	 -0.733288	 -0.005775	
   823	4.115	       NaN	       NaN	       NaN	 -0.008230	 -0.565687	 -0.004455	
   824	4.120	       NaN	       NaN	       NaN	 -0.006923	 -0.475905	 -0.003748	
   825	4.125	       NaN	       NaN	       NaN	 -0.003180	 -0.218596	 -0.001722	
   826	4.130	       NaN	       NaN	       NaN	 -0.000509	 -0.034969	 -0.000275	
   827	4.135	       NaN	       NaN	       NaN	  0.000467	  0.032126	  0.000253	
   828	4.140	       NaN	       NaN	       NaN	 -0.000778	 -0.053480	 -0.000421	
   829	4.145	       NaN	       NaN	       NaN	  0.005919	  0.406872	  0.003205	
   830	4.150	       NaN	       NaN	       NaN	  0.003584	  0.246380	  0.001940	
   831	4.155	       NaN	       NaN	       NaN	  0.007819	  0.537472	  0.004233	
   832	4.160	       NaN	       NaN	       NaN	  0.011570	  0.795283	  0.006264	
   833	4.165	       NaN	       NaN	       NaN	  0.012748	  0.876235	  0.006901	
   834	4.170	       NaN	       NaN	       NaN	  0.014284	  0.981860	  0.007733	
   835	4.175	       NaN	       NaN	       NaN	  0.018495	  1.271279	  0.010013	
   836	4.180	       NaN	       NaN	       NaN	  0.017758	  1.220615	  0.009614	
   837	4.185	       NaN	       NaN	       NaN	  0.025508	  1.753333	  0.013809	
   838	4.190	       NaN	       NaN	       NaN	  0.024031	  1.651818	  0.013010	
   839	4.195	       NaN	       NaN	       NaN	  0.028682	  1.971523	  0.015528	
   840	4.200	       NaN	       NaN	       NaN	  0.033644	  2.312605	  0.018214	
   841	4.205	       NaN	       NaN	       NaN	  0.038147	  2.622136	  0.020652	
   842	4.210	       NaN	       NaN	       NaN	  0.043337	  2.978850	  0.023461	
   843	4.215	       NaN	       NaN	       NaN	  0.044346	  3.048259	  0.024008	
   844	4.220	       NaN	       NaN	       NaN	  0.049969	  3.434736	  0.027052	
   845	4.225	       NaN	       NaN	       NaN	  0.050658	  3.482105	  0.027425	
   846	4.230	       NaN	       NaN	       NaN	  0.052743	  3.625410	  0.028554	
   847	4.235	       NaN	       NaN	       NaN	  0.051736	  3.556211	  0.028009	
   848	4.240	       NaN	       NaN	       NaN	  0.047083	  3.236392	  0.025490	
   849	4.245	       NaN	       NaN	       NaN	  0.047083	  3.236392	  0.025490	
   850	4.250	       NaN	       NaN	       NaN	  0.047083	  3.236392	  0.025490	
   851	4.255	       NaN	       NaN	       NaN	  0.044015	  3.025480	  0.023829	
   852	4.260	       NaN	       NaN	       NaN	  0.040416	  2.778122	  0.021880	
   853	4.265	       NaN	       NaN	       NaN	  0.035896	  2.467420	  0.019433	
   854	4.270	       NaN	       NaN	       NaN	  0.025553	  1.756459	  0.013834	
   855	4.275	       NaN	       NaN	       NaN	  0.021517	  1.479040	  0.011649	
   856	4.280	       NaN	       NaN	       NaN	  0.013270	  0.912176	  0.007184	
   857	4.285	       NaN	       NaN	       NaN	 -0.000137	 -0.009431	 -0.000074	
   858	4.290	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   859	4.295	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   860	4.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   861	4.305	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   862	4.310	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   863	4.315	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   864	4.320	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   865	4.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   866	4.330	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   867	4.335	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   868	4.340	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   869	4.345	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   870	4.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   871	4.355	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   872	4.360	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   873	4.365	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   874	4.370	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   875	4.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   876	4.380	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   877	4.385	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   878	4.390	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   879	4.395	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   880	4.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   881	4.405	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   882	4.410	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   883	4.415	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   884	4.420	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   885	4.425	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   886	4.430	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   887	4.435	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   888	4.440	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   889	4.445	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   890	4.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   891	4.455	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   892	4.460	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   893	4.465	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   894	4.470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   895	4.475	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   896	4.480	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   897	4.485	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   898	4.490	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   899	4.495	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   900	4.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   901	4.505	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   902	4.510	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   903	4.515	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   904	4.520	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   905	4.525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   906	4.530	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   907	4.535	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   908	4.540	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   909	4.545	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   910	4.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   911	4.555	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   912	4.560	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   913	4.565	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   914	4.570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   915	4.575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   916	4.580	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   917	4.585	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   918	4.590	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   919	4.595	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   920	4.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   921	4.605	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   922	4.610	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   923	4.615	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   924	4.620	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   925	4.625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   926	4.630	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   927	4.635	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   928	4.640	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   929	4.645	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   930	4.650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   931	4.655	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   932	4.660	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   933	4.665	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   934	4.670	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   935	4.675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   936	4.680	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   937	4.685	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   938	4.690	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   939	4.695	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   940	4.700	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   941	4.705	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   942	4.710	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   943	4.715	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   944	4.720	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   945	4.725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   946	4.730	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   947	4.735	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   948	4.740	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   949	4.745	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   950	4.750	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   951	4.755	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   952	4.760	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   953	4.765	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   954	4.770	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   955	4.775	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   956	4.780	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   957	4.785	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   958	4.790	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   959	4.795	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   960	4.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   961	4.805	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   962	4.810	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   963	4.815	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   964	4.820	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   965	4.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   966	4.830	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   967	4.835	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   968	4.840	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   969	4.845	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   970	4.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   971	4.855	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   972	4.860	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   973	4.865	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   974	4.870	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   975	4.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   976	4.880	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   977	4.885	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   978	4.890	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   979	4.895	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   980	4.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   981	4.905	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   982	4.910	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   983	4.915	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   984	4.920	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   985	4.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   986	4.930	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   987	4.935	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   988	4.940	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   989	4.945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   990	4.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   991	4.955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   992	4.960	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   993	4.965	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   994	4.970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   995	4.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   996	4.980	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   997	4.985	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   998	4.990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   999	4.995	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1000	5.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	


