BTS ASCII format

Type:         	Force 3D tracks
Measure unit: 	N

Tracks:       	2
Frequency:    	200 Hz
Frames:       	1001
Start time:   	0.000

 Frame	 Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   720	3.600	 98.017754	832.048340	-65.494850	       NaN	       NaN	       NaN	
   721	3.605	 99.694695	836.037964	-67.072456	       NaN	       NaN	       NaN	
   722	3.610	106.207367	840.218079	-65.405830	       NaN	       NaN	       NaN	
   723	3.615	112.157951	842.310059	-65.909447	       NaN	       NaN	       NaN	
   724	3.620	113.785484	843.119995	-66.436134	       NaN	       NaN	       NaN	
   725	3.625	120.214760	841.242676	-66.431282	       NaN	       NaN	       NaN	
   726	3.630	122.328903	838.835144	-65.367737	       NaN	       NaN	       NaN	
   727	3.635	126.007416	833.016235	-64.326035	       NaN	       NaN	       NaN	
   728	3.640	129.114563	824.577087	-64.920654	       NaN	       NaN	       NaN	
   729	3.645	132.722763	813.700378	-64.994865	       NaN	       NaN	       NaN	
   730	3.650	135.740509	799.447754	-64.021217	       NaN	       NaN	       NaN	
   731	3.655	140.355148	784.328796	-61.435551	 -2.091512	 84.947662	 -2.310662	
   732	3.660	142.773712	766.301453	-58.341358	  0.692730	238.906311	 -3.248481	
   733	3.665	144.032104	741.521179	-60.145554	  1.726914	236.245987	 -2.190203	
   734	3.670	146.269348	711.892395	-52.838665	  0.513718	226.384842	 -4.423178	
   735	3.675	145.798248	679.947937	-50.938103	 -1.277537	251.095154	 -4.773208	
   736	3.680	145.817841	645.607544	-44.750828	 -4.092027	279.751526	 -3.481131	
   737	3.685	140.397278	606.845093	-40.228687	-10.316113	295.958069	 -2.297297	
   738	3.690	138.193893	567.752869	-33.547283	-15.472312	312.020874	  1.040957	
   739	3.695	133.745224	522.372986	-26.383974	-22.776176	328.836609	  6.530750	
   740	3.700	127.128197	475.553955	-20.852724	-29.519827	346.744965	  9.878507	
   741	3.705	120.469727	426.319336	-13.188220	-28.277037	358.098877	  9.433226	
   742	3.710	108.428482	376.606842	 -7.158028	-31.405750	365.164551	 10.555132	
   743	3.715	 97.429192	324.547913	 -1.142920	-35.072643	372.535645	 13.291741	
   744	3.720	 84.289009	272.507507	  1.099574	-36.439491	390.078003	 16.115005	
   745	3.725	 38.688526	135.082031	  6.340848	-40.398335	414.379944	 18.983448	
   746	3.730	 38.688526	135.082031	  6.340848	-41.691360	474.520325	 24.830591	
   747	3.735	 38.688526	135.082031	  6.340848	-41.691360	474.520325	 24.830591	
   748	3.740	 27.940634	 98.899506	  5.486673	-41.691360	474.520325	 24.830591	
   749	3.745	 21.065228	 69.785950	  3.623677	-38.183613	493.833252	 25.530621	
   750	3.750	 18.123268	 51.723614	 -0.292857	-36.915741	507.552856	 28.332085	
   751	3.755	 13.610108	 37.373451	 -0.418974	-35.623501	522.630493	 29.530067	
   752	3.760	       NaN	       NaN	       NaN	-33.845623	534.207764	 31.240095	
   753	3.765	       NaN	       NaN	       NaN	-32.031715	547.936890	 31.353258	
   754	3.770	       NaN	       NaN	       NaN	-30.342182	553.116699	 31.398966	
   755	3.775	       NaN	       NaN	       NaN	-29.178177	559.596497	 33.605309	
   756	3.780	       NaN	       NaN	       NaN	-28.108816	558.921082	 32.527184	
   757	3.785	       NaN	       NaN	       NaN	-27.472382	566.218994	 35.276436	
   758	3.790	       NaN	       NaN	       NaN	-26.508167	558.315979	 34.141506	
   759	3.795	       NaN	       NaN	       NaN	-26.495087	558.990051	 33.070618	
   760	3.800	       NaN	       NaN	       NaN	-23.316608	555.561768	 33.053558	
   761	3.805	       NaN	       NaN	       NaN	-23.382687	551.136353	 33.556683	
   762	3.810	       NaN	       NaN	       NaN	-21.268867	548.273438	 32.464603	
   763	3.815	       NaN	       NaN	       NaN	-21.844189	545.717712	 32.442837	
   764	3.820	       NaN	       NaN	       NaN	-18.728025	538.005981	 32.391922	
   765	3.825	       NaN	       NaN	       NaN	-19.391294	529.288147	 31.783646	
   766	3.830	       NaN	       NaN	       NaN	-17.377851	519.750671	 31.715076	
   767	3.835	       NaN	       NaN	       NaN	-16.417084	511.718994	 31.117113	
   768	3.840	       NaN	       NaN	       NaN	-16.007942	502.968567	 31.587811	
   769	3.845	       NaN	       NaN	       NaN	-16.131254	494.492401	 31.521051	
   770	3.850	       NaN	       NaN	       NaN	-15.685577	488.136688	 31.472631	
   771	3.855	       NaN	       NaN	       NaN	-14.753980	478.308197	 31.936596	
   772	3.860	       NaN	       NaN	       NaN	-14.316518	471.396149	 31.883795	
   773	3.865	       NaN	       NaN	       NaN	-12.220648	467.199524	 30.243111	
   774	3.870	       NaN	       NaN	       NaN	-10.722686	459.211151	 30.185104	
   775	3.875	       NaN	       NaN	       NaN	-10.273013	453.138458	 30.138912	
   776	3.880	       NaN	       NaN	       NaN	 -9.867533	444.352966	 31.685411	
   777	3.885	       NaN	       NaN	       NaN	 -9.403035	439.074371	 30.569519	
   778	3.890	       NaN	       NaN	       NaN	 -8.327617	439.140106	 31.111288	
   779	3.895	       NaN	       NaN	       NaN	 -6.282553	431.659454	 30.520941	
   780	3.900	       NaN	       NaN	       NaN	 -5.482750	412.563446	 29.835836	
   781	3.905	       NaN	       NaN	       NaN	 -5.482750	412.563446	 29.835836	
   782	3.910	       NaN	       NaN	       NaN	 -5.482750	412.563446	 29.835836	
   783	3.915	       NaN	       NaN	       NaN	 -4.403892	412.865723	 30.379469	
   784	3.920	       NaN	       NaN	       NaN	 -2.811318	411.272430	 29.833853	
   785	3.925	       NaN	       NaN	       NaN	 -2.923356	403.562775	 29.773130	
   786	3.930	       NaN	       NaN	       NaN	 -2.979290	399.834656	 30.281746	
   787	3.935	       NaN	       NaN	       NaN	 -0.264119	401.216858	 28.686762	
   788	3.940	       NaN	       NaN	       NaN	  0.829954	402.556549	 29.238565	
   789	3.945	       NaN	       NaN	       NaN	  1.319536	399.118866	 28.675148	
   790	3.950	       NaN	       NaN	       NaN	  0.724087	395.171204	 28.642420	
   791	3.955	       NaN	       NaN	       NaN	  0.732043	395.718048	 28.646727	
   792	3.960	       NaN	       NaN	       NaN	  0.660474	390.690338	 28.069149	
   793	3.965	       NaN	       NaN	       NaN	  1.769886	393.092743	 28.629324	
   794	3.970	       NaN	       NaN	       NaN	  2.272994	390.476501	 27.534399	
   795	3.975	       NaN	       NaN	       NaN	  3.893119	390.993591	 28.081360	
   796	3.980	       NaN	       NaN	       NaN	  4.387896	387.804657	 26.981802	
   797	3.985	       NaN	       NaN	       NaN	  4.972993	391.032349	 27.008862	
   798	3.990	       NaN	       NaN	       NaN	  6.587790	391.299927	 28.091957	
   799	3.995	       NaN	       NaN	       NaN	  7.160043	393.211517	 25.956493	
   800	4.000	       NaN	       NaN	       NaN	  8.282169	396.696106	 27.601269	
   801	4.005	       NaN	       NaN	       NaN	  8.869555	400.197754	 28.168585	
   802	4.010	       NaN	       NaN	       NaN	  9.380425	398.115112	 27.077740	
   803	4.015	       NaN	       NaN	       NaN	  9.392950	399.192596	 28.162304	
   804	4.020	       NaN	       NaN	       NaN	 11.545424	399.211731	 28.169003	
   805	4.025	       NaN	       NaN	       NaN	 12.687211	403.506256	 27.130022	
   806	4.030	       NaN	       NaN	       NaN	 14.873358	405.948181	 27.693781	
   807	4.035	       NaN	       NaN	       NaN	 16.036388	412.136200	 28.821869	
   808	4.040	       NaN	       NaN	       NaN	 17.108532	411.868500	 28.823034	
   809	4.045	       NaN	       NaN	       NaN	 18.292917	419.415985	 29.423731	
   810	4.050	       NaN	       NaN	       NaN	 21.578690	423.479492	 30.003534	
   811	4.055	       NaN	       NaN	       NaN	 22.675003	424.864868	 30.017841	
   812	4.060	       NaN	       NaN	       NaN	 22.711262	427.573792	 31.115255	
   813	4.065	       NaN	       NaN	       NaN	 26.045061	434.821716	 31.182161	
   814	4.070	       NaN	       NaN	       NaN	 30.513163	446.399658	 32.900379	
   815	4.075	       NaN	       NaN	       NaN	 30.513163	446.399658	 32.900379	
   816	4.080	       NaN	       NaN	       NaN	 30.513163	446.399658	 32.900379	
   817	4.085	       NaN	       NaN	       NaN	 33.293537	452.813599	 34.035160	
   818	4.090	       NaN	       NaN	       NaN	 35.463200	453.681030	 32.434483	
   819	4.095	       NaN	       NaN	       NaN	 37.108658	455.839478	 32.456394	
   820	4.100	       NaN	       NaN	       NaN	 39.336136	461.447357	 34.659019	
   821	4.105	       NaN	       NaN	       NaN	 41.520515	463.651245	 34.683048	
   822	4.110	       NaN	       NaN	       NaN	 44.809975	467.859711	 34.726017	
   823	4.115	       NaN	       NaN	       NaN	 47.535694	470.291809	 34.753357	
   824	4.120	       NaN	       NaN	       NaN	 47.019176	472.211304	 36.918869	
   825	4.125	       NaN	       NaN	       NaN	 48.689491	475.953430	 36.415154	
   826	4.130	       NaN	       NaN	       NaN	 52.992916	475.670288	 35.350063	
   827	4.135	       NaN	       NaN	       NaN	 55.178932	478.319946	 36.991535	
   828	4.140	       NaN	       NaN	       NaN	 55.720371	478.329987	 35.917175	
   829	4.145	       NaN	       NaN	       NaN	 58.930584	477.199860	 36.456196	
   830	4.150	       NaN	       NaN	       NaN	 60.555771	477.740021	 35.389282	
   831	4.155	       NaN	       NaN	       NaN	 61.592171	475.015472	 35.371220	
   832	4.160	       NaN	       NaN	       NaN	 63.142620	470.634735	 35.341629	
   833	4.165	       NaN	       NaN	       NaN	 65.838264	471.107727	 35.891518	
   834	4.170	       NaN	       NaN	       NaN	 67.923637	466.406677	 35.322937	
   835	4.175	       NaN	       NaN	       NaN	 67.797859	457.760559	 35.254841	
   836	4.180	       NaN	       NaN	       NaN	 69.314552	450.951813	 34.668148	
   837	4.185	       NaN	       NaN	       NaN	 70.780502	440.662720	 34.053921	
   838	4.190	       NaN	       NaN	       NaN	 71.216721	433.548920	 33.461552	
   839	4.195	       NaN	       NaN	       NaN	 72.042381	416.230133	 32.790443	
   840	4.200	       NaN	       NaN	       NaN	 72.834129	396.246948	 30.484297	
   841	4.205	       NaN	       NaN	       NaN	 73.207985	384.529816	 28.241493	
   842	4.210	       NaN	       NaN	       NaN	 71.823273	363.203857	 27.532278	
   843	4.215	       NaN	       NaN	       NaN	 73.150597	342.845062	 24.148729	
   844	4.220	       NaN	       NaN	       NaN	 71.305847	326.554535	 21.863482	
   845	4.225	       NaN	       NaN	       NaN	 70.451431	304.589325	 20.612890	
   846	4.230	       NaN	       NaN	       NaN	 68.501984	281.002533	 17.732197	
   847	4.235	       NaN	       NaN	       NaN	 64.945343	258.003723	 15.389079	
   848	4.240	       NaN	       NaN	       NaN	 53.655376	183.577103	  9.391768	
   849	4.245	       NaN	       NaN	       NaN	 53.655376	183.577103	  9.391768	
   850	4.250	       NaN	       NaN	       NaN	 53.655376	183.577103	  9.391768	
   851	4.255	       NaN	       NaN	       NaN	 48.991188	158.420975	  7.028509	
   852	4.260	       NaN	       NaN	       NaN	 43.231125	131.684341	  3.573449	
   853	4.265	       NaN	       NaN	       NaN	 36.944843	106.292068	  2.817475	
   854	4.270	       NaN	       NaN	       NaN	 30.124220	 81.169067	  2.061863	
   855	4.275	       NaN	       NaN	       NaN	 22.844299	 61.240784	  0.269571	
   856	4.280	       NaN	       NaN	       NaN	 16.670784	 43.716423	  0.113543	
   857	4.285	       NaN	       NaN	       NaN	  9.518196	 32.973862	  0.545754	
   858	4.290	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   859	4.295	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   860	4.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   861	4.305	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   862	4.310	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   863	4.315	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   864	4.320	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   865	4.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   866	4.330	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   867	4.335	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   868	4.340	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   869	4.345	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   870	4.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   871	4.355	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   872	4.360	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   873	4.365	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   874	4.370	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   875	4.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   876	4.380	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   877	4.385	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   878	4.390	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   879	4.395	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   880	4.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   881	4.405	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   882	4.410	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   883	4.415	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   884	4.420	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   885	4.425	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   886	4.430	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   887	4.435	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   888	4.440	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   889	4.445	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   890	4.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   891	4.455	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   892	4.460	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   893	4.465	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   894	4.470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   895	4.475	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   896	4.480	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   897	4.485	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   898	4.490	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   899	4.495	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   900	4.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   901	4.505	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   902	4.510	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   903	4.515	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   904	4.520	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   905	4.525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   906	4.530	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   907	4.535	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   908	4.540	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   909	4.545	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   910	4.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   911	4.555	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   912	4.560	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   913	4.565	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   914	4.570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   915	4.575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   916	4.580	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   917	4.585	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   918	4.590	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   919	4.595	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   920	4.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   921	4.605	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   922	4.610	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   923	4.615	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   924	4.620	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   925	4.625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   926	4.630	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   927	4.635	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   928	4.640	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   929	4.645	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   930	4.650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   931	4.655	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   932	4.660	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   933	4.665	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   934	4.670	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   935	4.675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   936	4.680	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   937	4.685	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   938	4.690	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   939	4.695	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   940	4.700	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   941	4.705	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   942	4.710	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   943	4.715	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   944	4.720	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   945	4.725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   946	4.730	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   947	4.735	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   948	4.740	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   949	4.745	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   950	4.750	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   951	4.755	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   952	4.760	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   953	4.765	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   954	4.770	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   955	4.775	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   956	4.780	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   957	4.785	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   958	4.790	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   959	4.795	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   960	4.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   961	4.805	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   962	4.810	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   963	4.815	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   964	4.820	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   965	4.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   966	4.830	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   967	4.835	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   968	4.840	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   969	4.845	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   970	4.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   971	4.855	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   972	4.860	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   973	4.865	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   974	4.870	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   975	4.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   976	4.880	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   977	4.885	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   978	4.890	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   979	4.895	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   980	4.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   981	4.905	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   982	4.910	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   983	4.915	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   984	4.920	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   985	4.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   986	4.930	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   987	4.935	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   988	4.940	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   989	4.945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   990	4.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   991	4.955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   992	4.960	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   993	4.965	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   994	4.970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   995	4.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   996	4.980	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   997	4.985	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   998	4.990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   999	4.995	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1000	5.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	


